Phase,FileName,CC,MSE,SSIM
Phase3-3,phase3-3_input0068-modality0-WarpedToTemplate.nii.gz,0.9948637740782218,0.015863733185305796,0.9207141238252677
Phase3-3,phase3-3_input0008-modality0-WarpedToTemplate.nii.gz,0.9933290394449295,0.005684117045986699,0.958730379370197
Phase3-3,phase3-3_input0019-modality0-WarpedToTemplate.nii.gz,0.9938908196427291,0.0013353914029191046,0.9810299887507851
Phase3-3,phase3-3_input0042-modality0-WarpedToTemplate.nii.gz,0.995542323391961,0.013124279461283132,0.9338864621725251
Phase3-3,phase3-3_input0020-modality0-WarpedToTemplate.nii.gz,0.9952999004641196,0.007494471485628311,0.9555139603016217
Phase3-3,phase3-3_input0081-modality0-WarpedToTemplate.nii.gz,0.9964674591352584,0.006353406860419727,0.963094648058189
Phase3-3,phase3-3_input0053-modality0-WarpedToTemplate.nii.gz,0.9945731037966733,0.0023554351126377332,0.9788714987327316
Phase3-3,phase3-3_input0031-modality0-WarpedToTemplate.nii.gz,0.9958297287073734,0.009178994253252276,0.9486562048476712
Phase3-3,phase3-3_input0067-modality0-WarpedToTemplate.nii.gz,0.9945400492530222,0.006243357415063286,0.9580084237723722
Phase3-3,phase3-3_input0005-modality0-WarpedToTemplate.nii.gz,0.9935358898220797,0.010625147064734369,0.9417465541121334
Phase3-3,phase3-3_input0076-modality0-WarpedToTemplate.nii.gz,0.9954164479881249,0.007994653647416937,0.9555578167735367
Phase3-3,phase3-3_input0014-modality0-WarpedToTemplate.nii.gz,0.9960696182644512,0.0028056179017562108,0.9787977113232944
Phase3-3,phase3-3_input0055-modality0-WarpedToTemplate.nii.gz,0.9954176261028692,0.002844178902141407,0.9748710576604667
Phase3-3,phase3-3_input0037-modality0-WarpedToTemplate.nii.gz,0.9947100450515016,0.0034343942874956322,0.9741447342440538
Phase3-3,phase3-3_input0044-modality0-WarpedToTemplate.nii.gz,0.9959892265372249,0.0007751703501772686,0.9852702791515116
Phase3-3,phase3-3_input0026-modality0-WarpedToTemplate.nii.gz,0.9954495421051169,0.00716597473918134,0.9570643048293961
Phase3-3,phase3-3_input0087-modality0-WarpedToTemplate.nii.gz,0.9951748716327748,0.003973270716918865,0.9700049464404347
Phase3-3,phase3-3_input0070-modality0-WarpedToTemplate.nii.gz,0.9963544055266584,0.0013736003096181636,0.9839376416135901
Phase3-3,phase3-3_input0012-modality0-WarpedToTemplate.nii.gz,0.9956895151964965,0.00545225183090504,0.9642930987528375
Phase3-3,phase3-3_input0061-modality0-WarpedToTemplate.nii.gz,0.9955920824144446,0.0039743845560359994,0.9727911893387294
Phase3-3,phase3-3_input0003-modality0-WarpedToTemplate.nii.gz,0.9898940166782774,0.007940805958292461,0.9453194874264361
Phase3-3,phase3-3_input0058-modality0-WarpedToTemplate.nii.gz,0.9947097569771515,0.0012647050453695869,0.9804497055207189
Phase3-3,phase3-3_input0049-modality0-WarpedToTemplate.nii.gz,0.9961384105347237,0.004515672624819845,0.9709165074505823
Phase3-3,phase3-3_input0088-modality0-WarpedToTemplate.nii.gz,0.9960621189414551,0.002226278056850308,0.980378405368665
Phase3-3,phase3-3_input0029-modality0-WarpedToTemplate.nii.gz,0.9960254807470009,0.0024730000128583823,0.9789861128389127
Phase3-3,phase3-3_input0038-modality0-WarpedToTemplate.nii.gz,0.9932185102419346,0.0016500149704210647,0.9815768515112574
Phase3-3,phase3-3_input0063-modality0-WarpedToTemplate.nii.gz,0.9954604283735858,0.015708300856108772,0.9170874967498127
Phase3-3,phase3-3_input0001-modality0-WarpedToTemplate.nii.gz,0.9956364723155784,0.0011550614509698066,0.9847766525137797
Phase3-3,phase3-3_input0072-modality0-WarpedToTemplate.nii.gz,0.995308480278608,0.012764360036014947,0.9309267676044698
Phase3-3,phase3-3_input0010-modality0-WarpedToTemplate.nii.gz,0.9951193890115756,0.003259012425659461,0.9736862464594015
Phase3-3,phase3-3_input0046-modality0-WarpedToTemplate.nii.gz,0.9953348203498154,0.0022068904512565967,0.9770628997837107
Phase3-3,phase3-3_input0085-modality0-WarpedToTemplate.nii.gz,0.9961257476264905,0.013163168840351019,0.936449398633981
Phase3-3,phase3-3_input0024-modality0-WarpedToTemplate.nii.gz,0.9958827192418565,0.010952228844225467,0.9438023383280197
Phase3-3,phase3-3_input0057-modality0-WarpedToTemplate.nii.gz,0.9956853933271967,0.0024535272948859235,0.9781636766914318
Phase3-3,phase3-3_input0035-modality0-WarpedToTemplate.nii.gz,0.9959698935245592,0.003342022116174486,0.973157226359967
Phase3-3,phase3-3_input0045-modality0-WarpedToTemplate.nii.gz,0.9922556989546484,0.005778286512050834,0.956369359300649
Phase3-3,phase3-3_input0027-modality0-WarpedToTemplate.nii.gz,0.9948015614668002,0.001131861325978413,0.9812415854738027
Phase3-3,phase3-3_input0086-modality0-WarpedToTemplate.nii.gz,0.9948099276095536,0.0037228148878180704,0.9736464672774828
Phase3-3,phase3-3_input0054-modality0-WarpedToTemplate.nii.gz,0.9944280241488626,0.0026440057110225105,0.975688099498328
Phase3-3,phase3-3_input0036-modality0-WarpedToTemplate.nii.gz,0.9940905902703374,0.0012204228472019341,0.9795434848509839
Phase3-3,phase3-3_input0060-modality0-WarpedToTemplate.nii.gz,0.9953867979426774,0.006950469757164263,0.9597361574720037
Phase3-3,phase3-3_input0002-modality0-WarpedToTemplate.nii.gz,0.9950982714364003,0.0023500588738236236,0.9775107520367547
Phase3-3,phase3-3_input0071-modality0-WarpedToTemplate.nii.gz,0.9945730071015094,0.011874597431209685,0.9346069598436589
Phase3-3,phase3-3_input0013-modality0-WarpedToTemplate.nii.gz,0.9946474884477191,0.017391646116194395,0.9108140443235914
Phase3-3,phase3-3_input0048-modality0-WarpedToTemplate.nii.gz,0.9961297276228958,0.003057944025311368,0.9766727107343327
Phase3-3,phase3-3_input0059-modality0-WarpedToTemplate.nii.gz,0.9937392055694022,0.0011750259521998985,0.9795790135853899
Phase3-3,phase3-3_input0039-modality0-WarpedToTemplate.nii.gz,0.9962430576267056,0.00975571682694877,0.9503727772145508
Phase3-3,phase3-3_input0089-modality0-WarpedToTemplate.nii.gz,0.994778383935857,0.007120920684035312,0.9548637353786469
Phase3-3,phase3-3_input0028-modality0-WarpedToTemplate.nii.gz,0.9947604510091562,0.0025222504840078,0.9767878992568956
Phase3-3,phase3-3_input0073-modality0-WarpedToTemplate.nii.gz,0.9953543898438741,0.010508401122710892,0.942513523711931
Phase3-3,phase3-3_input0011-modality0-WarpedToTemplate.nii.gz,0.9953627543447714,0.002575535425289927,0.977515861727095
Phase3-3,phase3-3_input0062-modality0-WarpedToTemplate.nii.gz,0.9955869682884512,0.0012233606343814358,0.9839590833293044
Phase3-3,phase3-3_input0000-modality0-WarpedToTemplate.nii.gz,0.9961431848943497,0.0011570773612935017,0.9839296122623807
Phase3-3,phase3-3_input0056-modality0-WarpedToTemplate.nii.gz,0.9945242988006339,0.001786080092632379,0.9784577915950821
Phase3-3,phase3-3_input0034-modality0-WarpedToTemplate.nii.gz,0.996516040811539,0.00174540258524085,0.983004119287501
Phase3-3,phase3-3_input0047-modality0-WarpedToTemplate.nii.gz,0.9960418342292927,0.00750922792722987,0.9571128963918126
Phase3-3,phase3-3_input0084-modality0-WarpedToTemplate.nii.gz,0.9950347782793351,0.005503808335455904,0.9633127762278046
Phase3-3,phase3-3_input0025-modality0-WarpedToTemplate.nii.gz,0.9950460140664998,0.008589866700693735,0.9522609972817448
Phase4-1,phase4-1_input0009-modality0-WarpedToTemplate.nii.gz,0.9956267113118578,0.0026507681558544443,0.97863840554978
Phase4-1,phase4-1_input0018-modality0-WarpedToTemplate.nii.gz,0.9955887820922812,0.009499275518173431,0.947124972860738
Phase4-1,phase4-1_input0066-modality0-WarpedToTemplate.nii.gz,0.9949870834137924,0.004810522608120801,0.965577637327245
Phase4-1,phase4-1_input0004-modality0-WarpedToTemplate.nii.gz,0.9958639712175249,0.0009072504144955189,0.9841803310931168
Phase4-1,phase4-1_input0077-modality0-WarpedToTemplate.nii.gz,0.9951455298039548,0.011141435435987498,0.9376639985425635
Phase4-1,phase4-1_input0015-modality0-WarpedToTemplate.nii.gz,0.9933558433866962,0.005794485924297086,0.9575944564360408
Phase4-1,phase4-1_input0043-modality0-WarpedToTemplate.nii.gz,0.9954148418136779,0.0036917632849003596,0.9715456091981759
Phase4-1,phase4-1_input0021-modality0-WarpedToTemplate.nii.gz,0.9946112680719842,0.003847706891648092,0.9685862192382966
Phase4-1,phase4-1_input0080-modality0-WarpedToTemplate.nii.gz,0.9948490500522289,0.006060721773447756,0.9598142141794178
Phase4-1,phase4-1_input0052-modality0-WarpedToTemplate.nii.gz,0.9952126988687313,0.004105603180919038,0.9707605889598134
Phase4-1,phase4-1_input0030-modality0-WarpedToTemplate.nii.gz,0.9952383430010634,0.0018052772296397815,0.9796566313501391
Phase4-1,phase4-1_input0050-modality0-WarpedToTemplate.nii.gz,0.9936947851255388,0.015211081965129063,0.9242851315063315
Phase4-1,phase4-1_input0032-modality0-WarpedToTemplate.nii.gz,0.9948101980034453,0.003281318025543323,0.9724140934181502
Phase4-1,phase4-1_input0041-modality0-WarpedToTemplate.nii.gz,0.9938465585462818,0.0033112499064345334,0.9703064999801273
Phase4-1,phase4-1_input0082-modality0-WarpedToTemplate.nii.gz,0.9952766088200956,0.009290840073087342,0.9481845076569163
Phase4-1,phase4-1_input0023-modality0-WarpedToTemplate.nii.gz,0.9944320276543674,0.01294990897104568,0.9318568764770165
Phase4-1,phase4-1_input0075-modality0-WarpedToTemplate.nii.gz,0.9937461546416235,0.0022591603716215314,0.9754453855524312
Phase4-1,phase4-1_input0017-modality0-WarpedToTemplate.nii.gz,0.9940603447048554,0.0013780952926949848,0.9777771858916884
Phase4-1,phase4-1_input0064-modality0-WarpedToTemplate.nii.gz,0.9958648817782574,0.00811726956601568,0.9551232492029951
Phase4-1,phase4-1_input0006-modality0-WarpedToTemplate.nii.gz,0.9958020536514441,0.008241888410680265,0.9537138298636192
Phase4-1,phase4-1_input0078-modality0-WarpedToTemplate.nii.gz,0.9943687446178613,0.008507223452325569,0.9510052910138651
Phase4-1,phase4-1_input0069-modality0-WarpedToTemplate.nii.gz,0.9947342205444956,0.014376289485727469,0.9251635705877141
Phase4-1,phase4-1_input0019-modality0-WarpedToTemplate.nii.gz,0.9936907550611872,0.001489997461627465,0.978829233169488
Phase4-1,phase4-1_input0008-modality0-WarpedToTemplate.nii.gz,0.9928871997785945,0.005493461680162051,0.9577920978671313
Phase4-1,phase4-1_input0076-modality0-WarpedToTemplate.nii.gz,0.9951247656986666,0.008289327002053095,0.9538396765225506
Phase4-1,phase4-1_input0014-modality0-WarpedToTemplate.nii.gz,0.9956909901233768,0.003096432889441713,0.9765025232462076
Phase4-1,phase4-1_input0067-modality0-WarpedToTemplate.nii.gz,0.9940271537548194,0.006586696511230071,0.954710985863948
Phase4-1,phase4-1_input0005-modality0-WarpedToTemplate.nii.gz,0.9930827103126981,0.010047514443718954,0.9431171113127177
Phase4-1,phase4-1_input0053-modality0-WarpedToTemplate.nii.gz,0.9941782402940471,0.0020896849921772423,0.9786613165906208
Phase4-1,phase4-1_input0031-modality0-WarpedToTemplate.nii.gz,0.9953777037602906,0.005563432177372138,0.9626089990847829
Phase4-1,phase4-1_input0042-modality0-WarpedToTemplate.nii.gz,0.9951950234087226,0.01231328624345928,0.9369724059866671
Phase4-1,phase4-1_input0020-modality0-WarpedToTemplate.nii.gz,0.9949539345634378,0.007705488860778571,0.953627091893618
Phase4-1,phase4-1_input0081-modality0-WarpedToTemplate.nii.gz,0.9960630860669883,0.005465388214939406,0.9656056667925492
Phase4-1,phase4-1_input0040-modality0-WarpedToTemplate.nii.gz,0.9955867964976516,0.000953859772741009,0.9842830091123135
Phase4-1,phase4-1_input0083-modality0-WarpedToTemplate.nii.gz,0.994675329988126,0.0009411143954086369,0.9818260929869812
Phase4-1,phase4-1_input0022-modality0-WarpedToTemplate.nii.gz,0.9952007640884578,0.0074405690993972415,0.9560939416038874
Phase4-1,phase4-1_input0051-modality0-WarpedToTemplate.nii.gz,0.9952843691376736,0.021585687952447006,0.8967165533185062
Phase4-1,phase4-1_input0033-modality0-WarpedToTemplate.nii.gz,0.9945335462490316,0.003815135944562853,0.9699297517672396
Phase4-1,phase4-1_input0065-modality0-WarpedToTemplate.nii.gz,0.9955913268115782,0.0073360003041217274,0.9564799437166409
Phase4-1,phase4-1_input0007-modality0-WarpedToTemplate.nii.gz,0.9959365594536931,0.0009949416210481776,0.9835281966132007
Phase4-1,phase4-1_input0074-modality0-WarpedToTemplate.nii.gz,0.9943351541391062,0.0023253919581979017,0.9746445866598833
Phase4-1,phase4-1_input0016-modality0-WarpedToTemplate.nii.gz,0.9946698559835797,0.002336773363229265,0.9762574132448182
Phase4-1,phase4-1_input0068-modality0-WarpedToTemplate.nii.gz,0.9946044128090971,0.015328936919602638,0.9232574663307046
Phase4-1,phase4-1_input0079-modality0-WarpedToTemplate.nii.gz,0.9941047047535752,0.004355320285927162,0.9711977743739983
Phase4-1,phase4-1_input0038-modality0-WarpedToTemplate.nii.gz,0.9928274277707015,0.0018650983442906723,0.9791870532382954
Phase4-1,phase4-1_input0088-modality0-WarpedToTemplate.nii.gz,0.9957031075859768,0.0018971589581106036,0.9802633071958421
Phase4-1,phase4-1_input0029-modality0-WarpedToTemplate.nii.gz,0.995681432782308,0.002492569478744572,0.9776297681188385
Phase4-1,phase4-1_input0057-modality0-WarpedToTemplate.nii.gz,0.995272944734456,0.0022099118764267863,0.9774022463416199
Phase4-1,phase4-1_input0035-modality0-WarpedToTemplate.nii.gz,0.9954932945377843,0.0035636953241057873,0.9705663139559398
Phase4-1,phase4-1_input0046-modality0-WarpedToTemplate.nii.gz,0.9949884795297671,0.002001397025672838,0.9763419226616661
Phase4-1,phase4-1_input0085-modality0-WarpedToTemplate.nii.gz,0.9957977031198514,0.013448872106309238,0.9351159565318928
Phase4-1,phase4-1_input0024-modality0-WarpedToTemplate.nii.gz,0.9955111367762773,0.009918852190364034,0.9476086307691379
Phase4-1,phase4-1_input0072-modality0-WarpedToTemplate.nii.gz,0.9948521664203211,0.012643028482137672,0.93076552419443
Phase4-1,phase4-1_input0010-modality0-WarpedToTemplate.nii.gz,0.9947371788372121,0.0028698294435858186,0.973494529683034
Phase4-1,phase4-1_input0063-modality0-WarpedToTemplate.nii.gz,0.9949238164152852,0.014355741789851627,0.9222570570855705
Phase4-1,phase4-1_input0001-modality0-WarpedToTemplate.nii.gz,0.9952702137757644,0.0011903780191995267,0.9831668823070185
Phase4-1,phase4-1_input0061-modality0-WarpedToTemplate.nii.gz,0.9952498583925093,0.0034483347174398735,0.9738875357504576
Phase4-1,phase4-1_input0003-modality0-WarpedToTemplate.nii.gz,0.9894581954359809,0.007424123021787547,0.9460414110994976
Phase4-1,phase4-1_input0070-modality0-WarpedToTemplate.nii.gz,0.9959404335635286,0.0015436466409425667,0.9812944449577685
Phase4-1,phase4-1_input0012-modality0-WarpedToTemplate.nii.gz,0.99531216439167,0.0050936898569313525,0.9644953304567389
Phase4-1,phase4-1_input0044-modality0-WarpedToTemplate.nii.gz,0.9955002695774107,0.0009083100170295959,0.9823210394111864
Phase4-1,phase4-1_input0026-modality0-WarpedToTemplate.nii.gz,0.9950069987504326,0.006779000630768914,0.9574561395538701
Phase4-1,phase4-1_input0087-modality0-WarpedToTemplate.nii.gz,0.9947195775844743,0.00394117943047282,0.968574634088361
Phase4-1,phase4-1_input0055-modality0-WarpedToTemplate.nii.gz,0.995109731328355,0.0021788350947849924,0.9763200171055307
Phase4-1,phase4-1_input0037-modality0-WarpedToTemplate.nii.gz,0.9944197178813615,0.0033192987832743608,0.9735813456782014
Phase4-1,phase4-1_input0049-modality0-WarpedToTemplate.nii.gz,0.9957429720171861,0.004040425073555373,0.9715420795158786
Phase4-1,phase4-1_input0058-modality0-WarpedToTemplate.nii.gz,0.9944512966467556,0.0014145022250284525,0.9781145895021556
Phase4-1,phase4-1_input0089-modality0-WarpedToTemplate.nii.gz,0.9944380635217218,0.007182205135960758,0.9534289988648396
Phase4-1,phase4-1_input0028-modality0-WarpedToTemplate.nii.gz,0.9945160231101745,0.0027789733717848604,0.974710183914494
Phase4-1,phase4-1_input0039-modality0-WarpedToTemplate.nii.gz,0.9958973560168061,0.009502172859798869,0.9507858549605865
Phase4-1,phase4-1_input0047-modality0-WarpedToTemplate.nii.gz,0.9956104916098781,0.007268242421476497,0.9568187899159253
Phase4-1,phase4-1_input0084-modality0-WarpedToTemplate.nii.gz,0.9946249941712338,0.004647231621535688,0.9656502866684247
Phase4-1,phase4-1_input0025-modality0-WarpedToTemplate.nii.gz,0.9946481438200064,0.007834190452678266,0.9543541428810621
Phase4-1,phase4-1_input0056-modality0-WarpedToTemplate.nii.gz,0.9941535770207222,0.001479015267201309,0.9778949115494826
Phase4-1,phase4-1_input0034-modality0-WarpedToTemplate.nii.gz,0.9961488469588798,0.0017666760653480874,0.9814314327786489
Phase4-1,phase4-1_input0062-modality0-WarpedToTemplate.nii.gz,0.9952316250195283,0.0013281161249885326,0.9820062142136237
Phase4-1,phase4-1_input0000-modality0-WarpedToTemplate.nii.gz,0.9957825874238039,0.0012827541751844237,0.9817804296127951
Phase4-1,phase4-1_input0073-modality0-WarpedToTemplate.nii.gz,0.9949164958216603,0.009667711736274807,0.9454201787968114
Phase4-1,phase4-1_input0011-modality0-WarpedToTemplate.nii.gz,0.9950269823764415,0.0026896950067616986,0.9755213459251557
Phase4-1,phase4-1_input0071-modality0-WarpedToTemplate.nii.gz,0.9941927209451779,0.011644835524989182,0.9349151848845777
Phase4-1,phase4-1_input0013-modality0-WarpedToTemplate.nii.gz,0.994161429230928,0.016169623961723868,0.9156113229423097
Phase4-1,phase4-1_input0060-modality0-WarpedToTemplate.nii.gz,0.9950722268771316,0.006121253818786825,0.9623664264024281
Phase4-1,phase4-1_input0002-modality0-WarpedToTemplate.nii.gz,0.994768697849705,0.002245712558847989,0.9767229436481142
Phase4-1,phase4-1_input0054-modality0-WarpedToTemplate.nii.gz,0.9941319427989053,0.0026721161337885757,0.9742006735759914
Phase4-1,phase4-1_input0036-modality0-WarpedToTemplate.nii.gz,0.993614087270033,0.001387925897273185,0.9763300855673492
Phase4-1,phase4-1_input0045-modality0-WarpedToTemplate.nii.gz,0.9917350531734557,0.005430479859257849,0.9556521769950385
Phase4-1,phase4-1_input0027-modality0-WarpedToTemplate.nii.gz,0.9943183830853319,0.0010596237326104163,0.9794878137884502
Phase4-1,phase4-1_input0086-modality0-WarpedToTemplate.nii.gz,0.9945307337314298,0.0036195479200291356,0.9732590534923308
Phase4-1,phase4-1_input0059-modality0-WarpedToTemplate.nii.gz,0.9932150917060222,0.0013481088992397495,0.9759417872325525
Phase4-1,phase4-1_input0048-modality0-WarpedToTemplate.nii.gz,0.9957301369976446,0.0021089382510328415,0.9789034367470376
Phase4-2,phase4-2_input0033-modality0-WarpedToTemplate.nii.gz,0.9947814025558145,0.003247104905369651,0.9728570626398801
Phase4-2,phase4-2_input0051-modality0-WarpedToTemplate.nii.gz,0.9955888655172547,0.019158978321806065,0.9073816018382818
Phase4-2,phase4-2_input0022-modality0-WarpedToTemplate.nii.gz,0.9954419507898012,0.006298654061998995,0.9612724278984808
Phase4-2,phase4-2_input0083-modality0-WarpedToTemplate.nii.gz,0.9950037264779485,0.0008331244165179991,0.9837261616411912
Phase4-2,phase4-2_input0040-modality0-WarpedToTemplate.nii.gz,0.99578718386194,0.0009270746851288974,0.984905297468024
Phase4-2,phase4-2_input0016-modality0-WarpedToTemplate.nii.gz,0.994969775088511,0.0022969784120831275,0.9770426202695927
Phase4-2,phase4-2_input0074-modality0-WarpedToTemplate.nii.gz,0.994687512528697,0.002146444867400178,0.9761811920277531
Phase4-2,phase4-2_input0007-modality0-WarpedToTemplate.nii.gz,0.9961664364097115,0.0009556861014812334,0.9843956166595025
Phase4-2,phase4-2_input0065-modality0-WarpedToTemplate.nii.gz,0.9958364448643628,0.006443317689260327,0.9607332946129632
Phase4-2,phase4-2_input0079-modality0-WarpedToTemplate.nii.gz,0.9944014972647361,0.0031515392342847098,0.9763603624732111
Phase4-2,phase4-2_input0068-modality0-WarpedToTemplate.nii.gz,0.9948840245336843,0.013273762640691326,0.9323742948336983
Phase4-2,phase4-2_input0008-modality0-WarpedToTemplate.nii.gz,0.993233396199516,0.00452463630019659,0.9625575984139828
Phase4-2,phase4-2_input0019-modality0-WarpedToTemplate.nii.gz,0.9940674206033259,0.001427474277145701,0.9798857166047805
Phase4-2,phase4-2_input0005-modality0-WarpedToTemplate.nii.gz,0.9933350354654565,0.009055443327569438,0.9475152114670936
Phase4-2,phase4-2_input0067-modality0-WarpedToTemplate.nii.gz,0.994293906407539,0.006096662961101434,0.9572374501114667
Phase4-2,phase4-2_input0014-modality0-WarpedToTemplate.nii.gz,0.9958744805708469,0.0030073815751154023,0.9773501514866499
Phase4-2,phase4-2_input0076-modality0-WarpedToTemplate.nii.gz,0.9953718598356623,0.007963642665256128,0.9557078478444411
Phase4-2,phase4-2_input0081-modality0-WarpedToTemplate.nii.gz,0.9962768598070512,0.004301089695276826,0.9708253723371422
Phase4-2,phase4-2_input0020-modality0-WarpedToTemplate.nii.gz,0.9952562758932009,0.0071700833508733,0.9564730233450335
Phase4-2,phase4-2_input0042-modality0-WarpedToTemplate.nii.gz,0.9954762739253522,0.011053664619881763,0.9427960099962335
Phase4-2,phase4-2_input0031-modality0-WarpedToTemplate.nii.gz,0.995629899888177,0.004108842314587994,0.9691878514652601
Phase4-2,phase4-2_input0053-modality0-WarpedToTemplate.nii.gz,0.9943687429157261,0.001932170039896059,0.9798556825826882
Phase4-2,phase4-2_input0023-modality0-WarpedToTemplate.nii.gz,0.9947334947031868,0.011834716468195254,0.937049012849337
Phase4-2,phase4-2_input0082-modality0-WarpedToTemplate.nii.gz,0.9956050806878566,0.00817875766702833,0.9534032084373965
Phase4-2,phase4-2_input0041-modality0-WarpedToTemplate.nii.gz,0.9942670564380711,0.0032870438365296276,0.9714615176885084
Phase4-2,phase4-2_input0032-modality0-WarpedToTemplate.nii.gz,0.9951160482818975,0.0029997862418619263,0.9742709737155276
Phase4-2,phase4-2_input0050-modality0-WarpedToTemplate.nii.gz,0.9940561803264053,0.01474148677257161,0.9267532622107577
Phase4-2,phase4-2_input0006-modality0-WarpedToTemplate.nii.gz,0.9960623799274926,0.007222448656313385,0.9584238730855623
Phase4-2,phase4-2_input0064-modality0-WarpedToTemplate.nii.gz,0.9961459431308307,0.007729458405313905,0.9572628730950754
Phase4-2,phase4-2_input0017-modality0-WarpedToTemplate.nii.gz,0.9944364177917836,0.0010405201247217968,0.9802876766167733
Phase4-2,phase4-2_input0075-modality0-WarpedToTemplate.nii.gz,0.9940514888812851,0.002024571710066033,0.9770519353025604
Phase4-2,phase4-2_input0069-modality0-WarpedToTemplate.nii.gz,0.995023226665082,0.012615677056851694,0.9330395469406807
Phase4-2,phase4-2_input0078-modality0-WarpedToTemplate.nii.gz,0.9946690596723593,0.00792941967411972,0.9539379338590774
Phase4-2,phase4-2_input0018-modality0-WarpedToTemplate.nii.gz,0.995835020862909,0.007816734273190743,0.9546545463808528
Phase4-2,phase4-2_input0009-modality0-WarpedToTemplate.nii.gz,0.9958644066414003,0.002252980265885825,0.9807429174703098
Phase4-2,phase4-2_input0015-modality0-WarpedToTemplate.nii.gz,0.9936823939399544,0.004528749975120346,0.9634209225358014
Phase4-2,phase4-2_input0077-modality0-WarpedToTemplate.nii.gz,0.9954289611402479,0.009637920975131246,0.944498548142275
Phase4-2,phase4-2_input0004-modality0-WarpedToTemplate.nii.gz,0.9961546658074201,0.0008662319243371505,0.9850664508750231
Phase4-2,phase4-2_input0066-modality0-WarpedToTemplate.nii.gz,0.9952621486645372,0.0043977125245206194,0.9678886033964572
Phase4-2,phase4-2_input0030-modality0-WarpedToTemplate.nii.gz,0.9955049787767328,0.001273264453559397,0.9825618849154232
Phase4-2,phase4-2_input0052-modality0-WarpedToTemplate.nii.gz,0.9954386728457812,0.003728030069522197,0.9729103454167815
Phase4-2,phase4-2_input0080-modality0-WarpedToTemplate.nii.gz,0.9951037529867099,0.004508530367777911,0.9667869183253474
Phase4-2,phase4-2_input0021-modality0-WarpedToTemplate.nii.gz,0.9949376391237256,0.0034555559526536833,0.97088014528831
Phase4-2,phase4-2_input0043-modality0-WarpedToTemplate.nii.gz,0.9956552826997479,0.002760489994245943,0.975856165207974
Phase4-2,phase4-2_input0002-modality0-WarpedToTemplate.nii.gz,0.9950527122825478,0.00196155045702012,0.9786161514599697
Phase4-2,phase4-2_input0060-modality0-WarpedToTemplate.nii.gz,0.9954386409659964,0.0047471331270939375,0.9687414304664783
Phase4-2,phase4-2_input0013-modality0-WarpedToTemplate.nii.gz,0.9944755041559271,0.013790075724924727,0.9260712406948607
Phase4-2,phase4-2_input0071-modality0-WarpedToTemplate.nii.gz,0.9945004353254229,0.010092321919108025,0.9419737854326291
Phase4-2,phase4-2_input0086-modality0-WarpedToTemplate.nii.gz,0.9947514710797384,0.0029787768683332454,0.9762839675966347
Phase4-2,phase4-2_input0027-modality0-WarpedToTemplate.nii.gz,0.9945873614741444,0.0009227228342934338,0.9810027321103261
Phase4-2,phase4-2_input0045-modality0-WarpedToTemplate.nii.gz,0.9920410571659368,0.004976720122086471,0.9580326490667795
Phase4-2,phase4-2_input0036-modality0-WarpedToTemplate.nii.gz,0.993909462379128,0.0013400362403615885,0.9772034652465713
Phase4-2,phase4-2_input0054-modality0-WarpedToTemplate.nii.gz,0.9944617184315484,0.0024504611950157116,0.9757457100917408
Phase4-2,phase4-2_input0048-modality0-WarpedToTemplate.nii.gz,0.9959891813109318,0.0012640829224295725,0.9830117865337675
Phase4-2,phase4-2_input0059-modality0-WarpedToTemplate.nii.gz,0.9935318148613391,0.0012931830082055752,0.9767629283692878
Phase4-2,phase4-2_input0039-modality0-WarpedToTemplate.nii.gz,0.9961062080869759,0.008175899992260975,0.9567111237049433
Phase4-2,phase4-2_input0028-modality0-WarpedToTemplate.nii.gz,0.9948844643599898,0.00268758788075603,0.975871687741269
Phase4-2,phase4-2_input0089-modality0-WarpedToTemplate.nii.gz,0.9947232071962322,0.006744312927296815,0.9557313018134398
Phase4-2,phase4-2_input0034-modality0-WarpedToTemplate.nii.gz,0.9963985037037149,0.001673671750905542,0.982419642123027
Phase4-2,phase4-2_input0056-modality0-WarpedToTemplate.nii.gz,0.9944553956935961,0.0012825984462685417,0.9793765976068224
Phase4-2,phase4-2_input0025-modality0-WarpedToTemplate.nii.gz,0.9949693999734577,0.00655432557209536,0.9603337466655251
Phase4-2,phase4-2_input0084-modality0-WarpedToTemplate.nii.gz,0.9948743863405818,0.0034215288612354953,0.9713660932974301
Phase4-2,phase4-2_input0047-modality0-WarpedToTemplate.nii.gz,0.9958713331005516,0.005991845336888593,0.9626033990782371
Phase4-2,phase4-2_input0011-modality0-WarpedToTemplate.nii.gz,0.9953054519496641,0.002312026411226064,0.9776546593689616
Phase4-2,phase4-2_input0073-modality0-WarpedToTemplate.nii.gz,0.9952119500509911,0.0077684812320629425,0.9540262248637662
Phase4-2,phase4-2_input0000-modality0-WarpedToTemplate.nii.gz,0.9960511600736446,0.0011661645286944646,0.9828946838085558
Phase4-2,phase4-2_input0062-modality0-WarpedToTemplate.nii.gz,0.9955824056531386,0.0011799998962948469,0.9835074182802368
Phase4-2,phase4-2_input0012-modality0-WarpedToTemplate.nii.gz,0.995563437143325,0.0040895798879145686,0.9691916849180069
Phase4-2,phase4-2_input0070-modality0-WarpedToTemplate.nii.gz,0.996199624226995,0.0014129308111215538,0.982494632113245
